"method","rmse_theta","rmse_theta_R","rmse_theta_map","rmse_phi","rmse_B","coverage_B","width_B","perplexity","time","theta_kind","phi_init","iters_converged","converged","polish_n_converged","scenario","replicate","seed"
NA,0.143262908170503,0.143262908170503,0.143262908170503,0.00622244269342137,1.45445096665003,0,0.134096980608201,181.439051655941,27.8387424945831,"posterior","random",NA,NA,NA,"baseline",84,256668362
"gscamm",0.143741488143169,0.190111432853422,0.143741488143169,0.0038229073396136,0.792689834785319,0.736111111111111,1.74840775603155,182.279502744591,3.58048605918884,"structural","kmeans",104,TRUE,NA,"baseline",85,2052856123
"gscamm_boot",0.143741488143169,0.190111432853422,0.143741488143169,0.0038229073396136,0.734289301591504,1,23.0471293670621,182.279502744591,1011.13461089134,"structural","kmeans",104,TRUE,NA,"baseline",85,2052856123
"lda",0.0995456973666742,0.0995456973666742,0.0995456973666742,0.00572063527775092,1.03982285272294,0.0555555555555556,0.241312313449603,156.122969086049,36.5969996452332,"posterior","random_dirichlet",NA,NA,NA,"baseline",85,2052856123
"stm",0.0278548100117077,0.0278548100117077,0.0278548100117077,0.00384986316063089,0.624265224257279,0.0694444444444444,0.16644680560306,154.13960861369,8.33299589157104,"posterior","spectral",NA,NA,NA,"baseline",85,2052856123
NA,0.173813766353957,0.173813766353957,0.173813766353957,0.00720668141624046,1.46020316496043,0.0555555555555556,0.158984524904587,161.718984638647,27.1714472770691,"posterior","random",NA,NA,NA,"baseline",85,2052856123
"gscamm",0.146971450166882,0.209691861272928,0.146971450166882,0.00377299320640463,0.888965869838945,0.680555555555556,1.6794490488791,191.151874647338,2.56734585762024,"structural","kmeans",39,TRUE,NA,"baseline",86,1297594894
"gscamm_boot",0.146971450166882,0.209691861272928,0.146971450166882,0.00377299320640463,0.850441504355115,1,21.0451804861333,191.151874647338,1075.70010328293,"structural","kmeans",39,TRUE,NA,"baseline",86,1297594894
"lda",0.128111858158681,0.128111858158681,0.128111858158681,0.00372375153879955,0.893225452560606,0.111111111111111,0.20112115336616,164.919541609619,47.3804881572723,"posterior","random_dirichlet",NA,NA,NA,"baseline",86,1297594894
"stm",0.00982783016106437,0.00982783016106437,0.00982783016106437,0.000583760375384509,0.0802632923544333,0.555555555555556,0.129279152308901,164.047753178145,6.48529434204102,"posterior","spectral",NA,NA,NA,"baseline",86,1297594894
NA,0.159659021912922,0.159659021912922,0.159659021912922,0.00556553494008218,1.32310386518178,0.0555555555555556,0.170689275109334,173.256083536672,25.1499161720276,"posterior","random",NA,NA,NA,"baseline",86,1297594894
"gscamm",0.160463218067328,0.242886061082345,0.160463218067328,0.00466035962326598,0.909226597765354,0.694444444444444,1.74611589168883,179.847333473486,2.59407424926758,"structural","kmeans",41,TRUE,NA,"baseline",87,2128464053
"gscamm_boot",0.160463218067328,0.242886061082345,0.160463218067328,0.00466035962326598,1.01139312535568,1,22.8505875997493,179.847333473486,970.033920049667,"structural","kmeans",41,TRUE,NA,"baseline",87,2128464053
"lda",0.122697524737629,0.122697524737629,0.122697524737629,0.00645495944372895,1.16318436296036,0.0277777777777778,0.231623018822131,153.642304883211,39.3457472324371,"posterior","random_dirichlet",NA,NA,NA,"baseline",87,2128464053
"stm",0.0303441494969409,0.0303441494969409,0.0303441494969409,0.00318318038332123,0.617924331225385,0.180555555555556,0.153804493485716,153.296688534808,7.58992266654968,"posterior","spectral",NA,NA,NA,"baseline",87,2128464053
NA,0.0497689919455169,0.0497689919455169,0.0497689919455169,0.00484749529007816,0.633226639660683,0.166666666666667,0.173975807362508,157.250759435473,29.9054291248322,"posterior","random",NA,NA,NA,"baseline",87,2128464053
"gscamm",0.135197121674453,0.185629314481267,0.135197121674453,0.00317321476245895,0.823545465615675,0.75,1.77104135507455,198.885660216548,2.55882859230042,"structural","kmeans",38,TRUE,NA,"baseline",88,960074278
"gscamm_boot",0.135197121674453,0.185629314481267,0.135197121674453,0.00317321476245895,0.770629996502795,1,23.2746408437327,198.885660216548,1033.55727744102,"structural","kmeans",38,TRUE,NA,"baseline",88,960074278
"lda",0.0763936280508172,0.0763936280508172,0.0763936280508172,0.00318106953653673,0.735613040176768,0.0972222222222222,0.212896545379187,167.281856808944,49.1384747028351,"posterior","random_dirichlet",NA,NA,NA,"baseline",88,960074278
"stm",0.0110240141631404,0.0110240141631404,0.0110240141631404,0.000686269386746501,0.0779643293467361,0.527777777777778,0.119807595814013,167.221675021831,5.89868569374084,"posterior","spectral",NA,NA,NA,"baseline",88,960074278
NA,0.11532044594577,0.11532044594577,0.11532044594577,0.00475894547155861,1.11134134589327,0,0.162990209642169,170.657743744508,26.8629400730133,"posterior","random",NA,NA,NA,"baseline",88,960074278
"gscamm",0.126656589514327,0.196036775338139,0.126656589514327,0.00364475359022081,0.739730085859475,0.763888888888889,1.74199692391511,199.365878290742,2.51092386245728,"structural","kmeans",38,TRUE,NA,"baseline",89,1632825516
"gscamm_boot",0.126656589514327,0.196036775338139,0.126656589514327,0.00364475359022081,0.742536671594608,1,22.9673191758201,199.365878290742,1030.48486065865,"structural","kmeans",38,TRUE,NA,"baseline",89,1632825516
"lda",0.0991453042233821,0.0991453042233821,0.0991453042233821,0.00348550625170617,0.896675265470539,0.125,0.213345846818604,172.369943127805,54.9245657920837,"posterior","random_dirichlet",NA,NA,NA,"baseline",89,1632825516
"stm",0.00997793346474296,0.00997793346474296,0.00997793346474296,0.000684377573083978,0.0869630165673737,0.486111111111111,0.115654296471521,171.68740353814,6.82925009727478,"posterior","spectral",NA,NA,NA,"baseline",89,1632825516
NA,0.0905731313146323,0.0905731313146323,0.0905731313146323,0.0055181043478811,1.20402154570891,0.0416666666666667,0.131945125167353,177.709028361697,25.8965373039246,"posterior","random",NA,NA,NA,"baseline",89,1632825516
"gscamm",0.121657548979973,0.219864890181591,0.121657548979973,0.00437961444555083,0.63984504626289,0.791666666666667,1.67272849467137,218.25132316528,2.61079287528992,"structural","kmeans",39,TRUE,NA,"baseline",90,2113635936
"gscamm_boot",0.121657548979973,0.219864890181591,0.121657548979973,0.00437961444555083,0.737957352999466,1,20.7067024860666,218.25132316528,1083.59909772873,"structural","kmeans",39,TRUE,NA,"baseline",90,2113635936
"lda",0.112255721650337,0.112255721650337,0.112255721650337,0.00458166093245498,0.973833305303211,0.0416666666666667,0.192299328624885,188.301854819804,61.4800612926483,"posterior","random_dirichlet",NA,NA,NA,"baseline",90,2113635936
"stm",0.0244005768499617,0.0244005768499617,0.0244005768499617,0.00397048382913234,0.412795785325342,0.166666666666667,0.150016388615375,187.922470399321,8.31513285636902,"posterior","spectral",NA,NA,NA,"baseline",90,2113635936
NA,0.0855738269190261,0.0855738269190261,0.0855738269190261,0.00595722700163513,0.96718121015851,0.0555555555555556,0.125459373248979,191.747669188571,26.7801115512848,"posterior","random",NA,NA,NA,"baseline",90,2113635936
"gscamm",0.147011801360584,0.225011185088646,0.147011801360584,0.00430807792208228,0.772132520273482,0.625,1.62873134209396,196.222905502399,2.46169853210449,"structural","kmeans",36,TRUE,NA,"baseline",91,107693397
"gscamm_boot",0.147011801360584,0.225011185088646,0.147011801360584,0.00430807792208228,0.802721088828213,1,19.760549846436,196.222905502399,992.526869058609,"structural","kmeans",36,TRUE,NA,"baseline",91,107693397
"lda",0.0977210667590345,0.0977210667590345,0.0977210667590345,0.0035895265548702,1.04274433232776,0.0972222222222222,0.221936546496448,164.090602186464,66.2928705215454,"posterior","random_dirichlet",NA,NA,NA,"baseline",91,107693397
"stm",0.00938629060589918,0.00938629060589918,0.00938629060589918,0.000573004076845625,0.0744676704633428,0.458333333333333,0.109598696622842,164.111874456397,7.9140625,"posterior","spectral",NA,NA,NA,"baseline",91,107693397
NA,0.148758868012965,0.148758868012965,0.148758868012965,0.00702309466137838,1.15244471125258,0.0972222222222222,0.167643275987523,176.914431414949,26.1222953796387,"posterior","random",NA,NA,NA,"baseline",91,107693397
"gscamm",0.148791658795077,0.232771221184941,0.148791658795077,0.00414430429318194,0.84294257362389,0.694444444444444,1.7302063828829,199.933757119977,2.50105285644531,"structural","kmeans",39,TRUE,NA,"baseline",92,1845600565
"gscamm_boot",0.148791658795077,0.232771221184941,0.148791658795077,0.00414430429318194,0.910328776638795,1,21.2582050710673,199.933757119977,1029.53119778633,"structural","kmeans",39,TRUE,NA,"baseline",92,1845600565
"lda",0.117436084734004,0.117436084734004,0.117436084734004,0.00420933499408702,1.0784774722019,0.0277777777777778,0.2111822470729,169.906333776146,34.8485288619995,"posterior","random_dirichlet",NA,NA,NA,"baseline",92,1845600565
"stm",0.010743733013188,0.010743733013188,0.010743733013188,0.000643027106041822,0.0925048786767712,0.5,0.115449061236635,168.968427519607,7.19571495056152,"posterior","spectral",NA,NA,NA,"baseline",92,1845600565
NA,0.0789689826426859,0.0789689826426859,0.0789689826426859,0.00539513975702769,0.655584471299876,0.0555555555555556,0.170027101067686,172.961193728923,26.4646923542023,"posterior","random",NA,NA,NA,"baseline",92,1845600565
"gscamm",0.145679469831414,0.186283534114223,0.145679469831414,0.00361989767824833,0.775818015892136,0.666666666666667,1.56938498376342,198.587453120866,2.50406336784363,"structural","kmeans",38,TRUE,NA,"baseline",93,1363362591
"gscamm_boot",0.145679469831414,0.186283534114223,0.145679469831414,0.00361989767824833,0.717992035324061,1,18.9969355452032,198.587453120866,947.416537761688,"structural","kmeans",38,TRUE,NA,"baseline",93,1363362591
"lda",0.149722155491428,0.149722155491428,0.149722155491428,0.00449372775698158,0.902695968357205,0.0833333333333333,0.280787847373793,172.356009664495,32.1285195350647,"posterior","random_dirichlet",NA,NA,NA,"baseline",93,1363362591
"stm",0.112877565230925,0.112877565230925,0.112877565230925,0.0031520994434589,1.18223228296197,0.0138888888888889,0.187675817024848,165.233806963754,7.64310050010681,"posterior","spectral",NA,NA,NA,"baseline",93,1363362591
NA,0.117606207360483,0.117606207360483,0.117606207360483,0.00493844897892343,1.3887576487924,0.0277777777777778,0.161264022078077,165.960138635715,31.6900539398193,"posterior","random",NA,NA,NA,"baseline",93,1363362591
"gscamm",0.152650891101503,0.191688965352736,0.152650891101503,0.00398921934519508,0.955087383305351,0.597222222222222,1.54846930375596,171.017891562392,2.61260414123535,"structural","kmeans",38,TRUE,NA,"baseline",94,1446257826
"gscamm_boot",0.152650891101503,0.191688965352736,0.152650891101503,0.00398921934519508,0.865799366200109,1,17.5719645352751,171.017891562392,968.54910826683,"structural","kmeans",38,TRUE,NA,"baseline",94,1446257826
"lda",0.0815421701629334,0.0815421701629334,0.0815421701629334,0.00378612422040774,0.650634030646024,0.166666666666667,0.261650619534713,146.346212240997,58.2720501422882,"posterior","random_dirichlet",NA,NA,NA,"baseline",94,1446257826
"stm",0.00819726208971752,0.00819726208971752,0.00819726208971752,0.000635619342211276,0.070319974957426,0.694444444444444,0.158092617821074,146.031081822692,9.35530686378479,"posterior","spectral",NA,NA,NA,"baseline",94,1446257826
NA,0.15090311202544,0.15090311202544,0.15090311202544,0.00645247616077521,1.38904823286549,0.0277777777777778,0.181814539783888,151.419872554543,28.1000683307648,"posterior","random",NA,NA,NA,"baseline",94,1446257826
"gscamm",0.143153619486666,0.2012299659634,0.143153619486666,0.00375560492213503,0.805375272480943,0.736111111111111,1.72999069098811,199.607722456386,2.87448620796204,"structural","kmeans",40,TRUE,NA,"baseline",95,146237766
"gscamm_boot",0.143153619486666,0.2012299659634,0.143153619486666,0.00375560492213503,0.840100526944567,1,22.3645234055773,199.607722456386,942.534922599792,"structural","kmeans",40,TRUE,NA,"baseline",95,146237766
"lda",0.0142225464762077,0.0142225464762077,0.0142225464762077,0.00108786412120867,0.123498874339562,0.638888888888889,0.210159068786544,167.284108372101,50.0485997200012,"posterior","random_dirichlet",NA,NA,NA,"baseline",95,146237766
"stm",0.00957274118293548,0.00957274118293548,0.00957274118293548,0.000600326830387733,0.0741160891282574,0.625,0.121505834786504,167.171181211588,7.44977402687073,"posterior","spectral",NA,NA,NA,"baseline",95,146237766
NA,0.150651463095471,0.150651463095471,0.150651463095471,0.00566907668130575,1.26098882830889,0,0.182546223582574,174.349528449157,31.260922908783,"posterior","random",NA,NA,NA,"baseline",95,146237766
"gscamm",0.151677743572481,0.236491227124143,0.151677743572481,0.00441371341602976,0.8084507061863,0.638888888888889,1.71592818457943,197.888043964203,1.59535217285156,"structural","kmeans",38,TRUE,NA,"baseline",96,1705908631
"gscamm_boot",0.151677743572481,0.236491227124143,0.151677743572481,0.00441371341602976,0.953723529213109,1,22.0235371500837,197.888043964203,572.151005268097,"structural","kmeans",38,TRUE,NA,"baseline",96,1705908631
"lda",0.0838385002968523,0.0838385002968523,0.0838385002968523,0.00393414519479709,0.757840218346154,0.0416666666666667,0.35766449734738,170.148243141204,39.2117221355438,"posterior","random_dirichlet",NA,NA,NA,"baseline",96,1705908631
"stm",0.0758065864108551,0.0758065864108551,0.0758065864108551,0.00377952410985986,1.05810099764298,0.138888888888889,0.171727096311461,165.667012574803,7.33501935005188,"posterior","spectral",NA,NA,NA,"baseline",96,1705908631
NA,0.150164364565507,0.150164364565507,0.150164364565507,0.00667569979868628,1.07022901730694,0.0138888888888889,0.16950392059045,174.694911409773,27.6349143981934,"posterior","random",NA,NA,NA,"baseline",96,1705908631
"gscamm",0.121848054666669,0.218312388287242,0.121848054666669,0.00431884855954349,0.640277167142564,0.805555555555556,1.76524119845163,219.733102183326,1.48428130149841,"structural","kmeans",37,TRUE,NA,"baseline",97,725084689
"gscamm_boot",0.121848054666669,0.218312388287242,0.121848054666669,0.00431884855954349,0.708236052247278,1,23.197112615787,219.733102183326,550.026369333267,"structural","kmeans",37,TRUE,NA,"baseline",97,725084689
"lda",0.0779227227164648,0.0779227227164648,0.0779227227164648,0.00387338132254405,0.752369787394999,0.125,0.213274835120969,188.82657415113,38.4241089820862,"posterior","random_dirichlet",NA,NA,NA,"baseline",97,725084689
"stm",0.0877634911649261,0.0877634911649261,0.0877634911649261,0.0038042143524245,1.03939124679949,0.0416666666666667,0.154330719309669,188.175512627795,8.25149917602539,"posterior","spectral",NA,NA,NA,"baseline",97,725084689
NA,0.144178516527754,0.144178516527754,0.144178516527754,0.00584502724396846,1.32368509775983,0,0.110658452209618,194.986515691465,26.9704093933105,"posterior","random",NA,NA,NA,"baseline",97,725084689
"gscamm",0.142433524621381,0.211784085701705,0.142433524621381,0.00381707336420612,0.739022739223628,0.694444444444444,1.68588519399134,199.01547051583,1.58758449554443,"structural","kmeans",39,TRUE,NA,"baseline",98,1339837932
"gscamm_boot",0.142433524621381,0.211784085701705,0.142433524621381,0.00381707336420612,0.707184433401802,1,21.4588261370976,199.01547051583,566.927691698074,"structural","kmeans",39,TRUE,NA,"baseline",98,1339837932
"lda",0.0815202878101537,0.0815202878101537,0.0815202878101537,0.00310649109032414,0.888697191846222,0.0694444444444444,0.229059357906519,168.497888087771,42.7612090110779,"posterior","random_dirichlet",NA,NA,NA,"baseline",98,1339837932
"stm",0.0095163937576075,0.0095163937576075,0.0095163937576075,0.000503648016623122,0.082267728096314,0.541666666666667,0.11642404826287,168.474991597331,6.88891172409058,"posterior","spectral",NA,NA,NA,"baseline",98,1339837932
NA,0.151757577137142,0.151757577137142,0.151757577137142,0.00490317049751555,1.37300950678498,0.0833333333333333,0.143852136151778,171.716901187593,24.9380269050598,"posterior","random",NA,NA,NA,"baseline",98,1339837932
"gscamm",0.142541022099376,0.238107393316957,0.142541022099376,0.00461358948931498,0.837168151895112,0.722222222222222,1.71866288310344,199.590637418476,1.60866379737854,"structural","kmeans",39,TRUE,NA,"baseline",99,604212536
"gscamm_boot",0.142541022099376,0.238107393316957,0.142541022099376,0.00461358948931498,0.890578005748953,1,21.7126765678291,199.590637418476,563.919169187546,"structural","kmeans",39,TRUE,NA,"baseline",99,604212536
"lda",0.0874868897347276,0.0874868897347276,0.0874868897347276,0.00392968263228399,1.05144648586579,0.0416666666666667,0.223164570892622,167.605067128248,34.8374614715576,"posterior","random_dirichlet",NA,NA,NA,"baseline",99,604212536
"stm",0.00983846309947085,0.00983846309947085,0.00983846309947085,0.000533411498736394,0.0577841232335071,0.763888888888889,0.119745138297867,166.630340603696,6.82462763786316,"posterior","spectral",NA,NA,NA,"baseline",99,604212536
NA,0.101851941750976,0.101851941750976,0.101851941750976,0.00579980317216761,0.935790682623055,0.138888888888889,0.203922774154333,171.650565176444,24.1733520030975,"posterior","random",NA,NA,NA,"baseline",99,604212536
"gscamm",0.139372454737779,0.210522277275827,0.139372454737779,0.00411087907873839,0.73397837857275,0.791666666666667,1.67763906596037,188.780868402028,1.58950734138489,"structural","kmeans",40,TRUE,NA,"baseline",100,618869120
"gscamm_boot",0.139372454737779,0.210522277275827,0.139372454737779,0.00411087907873839,0.68712718626039,1,21.1945772534168,188.780868402028,552.359878778458,"structural","kmeans",40,TRUE,NA,"baseline",100,618869120
"lda",0.0895561232301773,0.0895561232301773,0.0895561232301773,0.00385301092547843,0.806866359538563,0.166666666666667,0.206273059245455,159.944599891832,39.1455371379852,"posterior","random_dirichlet",NA,NA,NA,"baseline",100,618869120
"stm",0.0102329768169592,0.0102329768169592,0.0102329768169592,0.000700602180788841,0.0932466600297951,0.486111111111111,0.121633100095405,159.053084896465,5.57678031921387,"posterior","spectral",NA,NA,NA,"baseline",100,618869120
NA,0.118314745498009,0.118314745498009,0.118314745498009,0.00666175316452992,0.929822812422218,0.0694444444444444,0.127228157622394,162.083373310752,24.677889585495,"posterior","random",NA,NA,NA,"baseline",100,618869120
"gscamm",0.152879061652313,0.230009958273171,0.152879061652313,0.00436618528635378,0.761749216071907,0.708333333333333,1.64960385211052,186.904441011744,1.83864426612854,"structural","kmeans",37,TRUE,NA,"high_covariate",1,853315193
"gscamm_boot",0.152879061652313,0.230009958273171,0.152879061652313,0.00436618528635378,0.771054761945031,1,20.1644992686115,186.904441011744,1007.28762888908,"structural","kmeans",37,TRUE,NA,"high_covariate",1,853315193
"lda",0.114752671725147,0.114752671725147,0.114752671725147,0.0043801478561969,0.928820594284852,0.138888888888889,0.297689598047526,160.699494091054,44.8315677642822,"posterior","random_dirichlet",NA,NA,NA,"high_covariate",1,853315193
"stm",0.0336244367133332,0.0336244367133332,0.0336244367133332,0.00334669178282788,0.643075208244387,0.236111111111111,0.302041994814133,159.831881467855,7.9755871295929,"posterior","spectral",NA,NA,NA,"high_covariate",1,853315193
NA,0.127659649778141,0.127659649778141,0.127659649778141,0.00780479813339927,0.892751077598575,0.0972222222222222,0.215340867878132,166.267228210419,24.9975590705872,"posterior","random",NA,NA,NA,"high_covariate",1,853315193
"gscamm",0.160313273634851,0.219165394709581,0.160313273634851,0.00417634333882969,0.96749054093015,0.583333333333333,1.66284327864116,181.134035928361,2.48434281349182,"structural","kmeans",41,TRUE,NA,"high_covariate",2,601901350
"gscamm_boot",0.160313273634851,0.219165394709581,0.160313273634851,0.00417634333882969,0.983122654984297,1,20.5013530067386,181.134035928361,1085.15773010254,"structural","kmeans",41,TRUE,NA,"high_covariate",2,601901350
"lda",0.134583397237609,0.134583397237609,0.134583397237609,0.00412572118664931,1.30653765077456,0.0694444444444444,0.324785852538831,147.35780352371,25.7362880706787,"posterior","random_dirichlet",NA,NA,NA,"high_covariate",2,601901350
"stm",0.00884753868886399,0.00884753868886399,0.00884753868886399,0.000302698570659951,0.177738300341981,0.680555555555556,0.356299709388396,146.132255780115,5.07863473892212,"posterior","spectral",NA,NA,NA,"high_covariate",2,601901350
NA,0.169764045001598,0.169764045001598,0.169764045001598,0.00691120140913256,1.63430189984559,0.0138888888888889,0.299909243474219,151.728460300449,23.5493698120117,"posterior","random",NA,NA,NA,"high_covariate",2,601901350
"gscamm",0.167456927184586,0.224970694354235,0.167456927184586,0.0038513463238615,1.08449700974686,0.527777777777778,1.77827336337387,179.748428179535,2.40281987190247,"structural","kmeans",41,TRUE,NA,"high_covariate",3,237766255
"gscamm_boot",0.167456927184586,0.224970694354235,0.167456927184586,0.0038513463238615,1.23766150052493,1,23.0209574456021,179.748428179535,871.251431941986,"structural","kmeans",41,TRUE,NA,"high_covariate",3,237766255
"lda",0.129483456636503,0.129483456636503,0.129483456636503,0.00421153110889404,1.25401417707481,0.0555555555555556,0.329774101311992,146.677113066147,39.2048425674438,"posterior","random_dirichlet",NA,NA,NA,"high_covariate",3,237766255
"stm",0.00898559477961795,0.00898559477961795,0.00898559477961795,0.000411783309508544,0.186461361032482,0.763888888888889,0.363047292136215,145.664235852267,5.40718936920166,"posterior","spectral",NA,NA,NA,"high_covariate",3,237766255
NA,0.155068569107505,0.155068569107505,0.155068569107505,0.00629245262524852,1.30106356342568,0.125,0.285276292660673,156.202037273829,38.7008516788483,"posterior","random",NA,NA,NA,"high_covariate",3,237766255
"gscamm",0.14338777460717,0.218727727814703,0.14338777460717,0.00401011180297655,0.877385551476278,0.694444444444444,1.76069103380522,196.5791877988,2.2538754940033,"structural","kmeans",49,TRUE,NA,"high_covariate",4,2002443372
"gscamm_boot",0.14338777460717,0.218727727814703,0.14338777460717,0.00401011180297655,1.05084530165524,1,22.19640925709,196.5791877988,947.39432477951,"structural","kmeans",49,TRUE,NA,"high_covariate",4,2002443372
"lda",0.13178631368298,0.13178631368298,0.13178631368298,0.00553725202468974,1.04854978183946,0.125,0.314968360270139,169.315770021759,59.951789855957,"posterior","random_dirichlet",NA,NA,NA,"high_covariate",4,2002443372
"stm",0.00993368373393267,0.00993368373393267,0.00993368373393267,0.000402818656793935,0.125585572971188,0.819444444444444,0.297802755452129,165.071378571168,8.04217433929443,"posterior","spectral",NA,NA,NA,"high_covariate",4,2002443372
NA,0.0886778542585495,0.0886778542585495,0.0886778542585495,0.00620205820814401,0.758855606870146,0.166666666666667,0.215102987083049,173.848344683766,31.3616082668304,"posterior","random",NA,NA,NA,"high_covariate",4,2002443372
"gscamm",0.130174741429671,0.205222983792257,0.130174741429671,0.00418525883063649,0.744689320280282,0.75,1.69515847170803,196.926828102932,2.58769869804382,"structural","kmeans",39,TRUE,NA,"high_covariate",5,1084462256
"gscamm_boot",0.130174741429671,0.205222983792257,0.130174741429671,0.00418525883063649,0.828068760154837,1,21.2726350576146,196.926828102932,992.066729068756,"structural","kmeans",39,TRUE,NA,"high_covariate",5,1084462256
"lda",0.0801557599384913,0.0801557599384913,0.0801557599384913,0.00357436951711222,0.871975232829262,0.194444444444444,0.272492975371369,164.215039420854,64.6747539043427,"posterior","random_dirichlet",NA,NA,NA,"high_covariate",5,1084462256
"stm",0.0610226503666032,0.0610226503666032,0.0610226503666032,0.0042542164383698,0.726287064843974,0.180555555555556,0.281164972861485,164.166700322699,6.5260808467865,"posterior","spectral",NA,NA,NA,"high_covariate",5,1084462256
NA,0.0846953772387372,0.0846953772387372,0.0846953772387372,0.00476598467557091,0.658392596693457,0.125,0.208384961251012,168.292905837792,24.9005908966064,"posterior","random",NA,NA,NA,"high_covariate",5,1084462256
"gscamm",0.150512894156957,0.236078981766834,0.150512894156957,0.00445175196543224,0.786665258970573,0.736111111111111,1.69116900981295,194.84226805135,2.15438771247864,"structural","kmeans",41,TRUE,NA,"high_covariate",6,25473311
"gscamm_boot",0.150512894156957,0.236078981766834,0.150512894156957,0.00445175196543224,0.739144365811607,1,20.6102727714234,194.84226805135,887.552409172058,"structural","kmeans",41,TRUE,NA,"high_covariate",6,25473311
"lda",0.110715963013331,0.110715963013331,0.110715963013331,0.00363101299572187,0.88848430217377,0.180555555555556,0.32165962413506,159.748092976289,55.0297105312347,"posterior","random_dirichlet",NA,NA,NA,"high_covariate",6,25473311
"stm",0.0665454708425833,0.0665454708425833,0.0665454708425833,0.00390069881806751,0.767475013194866,0.180555555555556,0.269523607484547,159.642835930464,10.7788753509521,"posterior","spectral",NA,NA,NA,"high_covariate",6,25473311
NA,0.131140023609901,0.131140023609901,0.131140023609901,0.00658032751574208,1.02369499824445,0.0416666666666667,0.225042876216499,167.118479452723,44.8078238964081,"posterior","random",NA,NA,NA,"high_covariate",6,25473311
"gscamm",0.155745547732217,0.211288057050819,0.155745547732217,0.00402380453395297,0.7839847180195,0.833333333333333,1.89624070382349,170.630044918735,2.36447024345398,"structural","kmeans",37,TRUE,NA,"high_covariate",7,992729402
"gscamm_boot",0.155745547732217,0.211288057050819,0.155745547732217,0.00402380453395297,0.860316774009494,1,26.0458468031025,170.630044918735,1007.4935157299,"structural","kmeans",37,TRUE,NA,"high_covariate",7,992729402
"lda",0.109290975554031,0.109290975554031,0.109290975554031,0.00374069112697818,1.0936022083338,0.0416666666666667,0.339748211424389,143.124439472672,41.0370738506317,"posterior","random_dirichlet",NA,NA,NA,"high_covariate",7,992729402
"stm",0.0334245926510087,0.0334245926510087,0.0334245926510087,0.00306715421787943,0.658261382315832,0.166666666666667,0.341482093276841,143.727426549088,5.54409098625183,"posterior","spectral",NA,NA,NA,"high_covariate",7,992729402
NA,0.157165256326612,0.157165256326612,0.157165256326612,0.00626943655649241,1.33383173126325,0.0555555555555556,0.22242622814268,148.138002043161,24.2798883914948,"posterior","random",NA,NA,NA,"high_covariate",7,992729402
"gscamm",0.159517595563387,0.176589685307726,0.159517595563387,0.00334451411691949,1.00043146633375,0.611111111111111,1.75632303515219,162.172197849334,1.79075121879578,"structural","kmeans",37,TRUE,NA,"high_covariate",8,660691800
"gscamm_boot",0.159517595563387,0.176589685307726,0.159517595563387,0.00334451411691949,0.7708426597388,1,22.7477540384683,162.172197849334,979.546435117721,"structural","kmeans",37,TRUE,NA,"high_covariate",8,660691800
"lda",0.127553080823692,0.127553080823692,0.127553080823692,0.00357950946333992,1.16981933710762,0.222222222222222,0.387454740242597,134.073307762022,28.8796699047089,"posterior","random_dirichlet",NA,NA,NA,"high_covariate",8,660691800
"stm",0.0081607195077915,0.0081607195077915,0.0081607195077915,0.000467066067387361,0.206801933667968,0.763888888888889,0.442054406702941,134.074056313489,5.11118078231812,"posterior","spectral",NA,NA,NA,"high_covariate",8,660691800
NA,0.104945961769862,0.104945961769862,0.104945961769862,0.00512437684521876,1.33868913115706,0.111111111111111,0.348030345935161,137.742761546502,26.6809816360474,"posterior","random",NA,NA,NA,"high_covariate",8,660691800
"gscamm",0.151049863155425,0.216828073302229,0.151049863155425,0.00397343039369388,0.789003467988621,0.75,1.77799640937427,182.874563357836,1.97535228729248,"structural","kmeans",38,TRUE,NA,"high_covariate",9,194117711
"gscamm_boot",0.151049863155425,0.216828073302229,0.151049863155425,0.00397343039369388,0.742244624797283,1,23.2582190654365,182.874563357836,1040.23817300797,"structural","kmeans",38,TRUE,NA,"high_covariate",9,194117711
"lda",0.0125766482337388,0.0125766482337388,0.0125766482337388,0.00101312656325107,0.285454292086375,0.541666666666667,0.371802789835878,153.54703185904,45.6873393058777,"posterior","random_dirichlet",NA,NA,NA,"high_covariate",9,194117711
"stm",0.00898937896278468,0.00898937896278468,0.00898937896278468,0.000490221248637921,0.181315879778736,0.763888888888889,0.373656541394794,153.547401924775,5.38249921798706,"posterior","spectral",NA,NA,NA,"high_covariate",9,194117711
NA,0.093086888626296,0.093086888626296,0.093086888626296,0.00548418905498206,0.793732620495436,0.180555555555556,0.214747405527316,158.826436168622,24.4736218452454,"posterior","random",NA,NA,NA,"high_covariate",9,194117711
"gscamm",0.123375645271549,0.212463354187647,0.123375645271549,0.00437139397397588,0.602597779752217,0.861111111111111,1.64093041603834,209.510466785996,2.0254852771759,"structural","kmeans",38,TRUE,NA,"high_covariate",10,1364984942
"gscamm_boot",0.123375645271549,0.212463354187647,0.123375645271549,0.00437139397397588,0.704799366934229,1,20.0676931439589,209.510466785996,937.47333407402,"structural","kmeans",38,TRUE,NA,"high_covariate",10,1364984942
"lda",0.0549376885925689,0.0549376885925689,0.0549376885925689,0.00391004259571508,0.517771619240213,0.0277777777777778,0.282711658476453,176.516354775207,63.3976719379425,"posterior","random_dirichlet",NA,NA,NA,"high_covariate",10,1364984942
