"method","rmse_theta","rmse_theta_R","rmse_theta_map","rmse_phi","rmse_B","coverage_B","width_B","perplexity","time","theta_kind","phi_init","iters_converged","converged","polish_n_converged","scenario","replicate","seed"
"gscamm_boot",0.147044782405282,0.220985333887767,0.110442557835317,0.00438161392460052,0.982142420241566,1,21.5578768786695,185.881784396993,790.505852937698,"structural","kmeans",40,TRUE,273,"baseline",38,799973881
"lda",0.0445756219347515,0.0445756219347515,0.0445756219347515,0.00365837356751472,0.720112025662433,0.0416666666666667,0.222455856601815,158.956500188987,71.3992700576782,"posterior","random_dirichlet",NA,NA,NA,"baseline",38,799973881
"stm",0.0361054532363701,0.0361054532363701,0.0361054532363701,0.00348571376189068,0.59997355795657,0.152777777777778,0.161510833511536,158.847052396673,8.62390542030334,"posterior","spectral",NA,NA,NA,"baseline",38,799973881
NA,0.124219060004617,0.124219060004617,0.124219060004617,0.00615620636474324,1.08248672929523,0.0277777777777778,0.133052682948007,162.7263869888,31.5356392860413,"posterior","random",NA,NA,NA,"baseline",38,799973881
"gscamm",0.174515578179073,0.241554744507593,0.144411805423133,0.00400338024344544,0.980098750169618,0.680555555555556,1.80489341221551,180.65688010363,12.5615611076355,"structural","kmeans",45,TRUE,269,"baseline",39,936807092
"gscamm_boot",0.174515578179073,0.241554744507593,0.144411805423133,0.00400338024344544,1.06935323783778,1,23.5417656029428,180.65688010363,972.391454458237,"structural","kmeans",45,TRUE,269,"baseline",39,936807092
"lda",0.0686712357217313,0.0686712357217313,0.0686712357217313,0.00354398027343089,0.916785146881087,0.0694444444444444,0.277405232928235,150.311791701681,57.5843017101288,"posterior","random_dirichlet",NA,NA,NA,"baseline",39,936807092
"stm",0.0994115017229386,0.0994115017229386,0.0994115017229386,0.00412466479032756,1.40280467475762,0.0555555555555556,0.166766157266492,150.238235823704,11.1796450614929,"posterior","spectral",NA,NA,NA,"baseline",39,936807092
NA,0.118453915382315,0.118453915382315,0.118453915382315,0.00523560750389562,1.30398060682087,0.0416666666666667,0.186464318345133,154.496549691533,27.4611322879791,"posterior","random",NA,NA,NA,"baseline",39,936807092
"gscamm",0.145819084036885,0.206389926569834,0.0887891446266153,0.0042313384023969,0.807481461165224,0.666666666666667,1.56436791440685,176.816049650663,8.26442003250122,"structural","kmeans",40,TRUE,287,"baseline",40,879289958
"gscamm_boot",0.145819084036885,0.206389926569834,0.0887891446266153,0.0042313384023969,0.885774999156044,1,19.0056872850634,176.816049650663,920.339845895767,"structural","kmeans",40,TRUE,287,"baseline",40,879289958
"lda",0.0543328675185621,0.0543328675185621,0.0543328675185621,0.00276766864667724,1.15901043523303,0,0.231728201043619,150.650125706693,74.6267895698547,"posterior","random_dirichlet",NA,NA,NA,"baseline",40,879289958
"stm",0.071439047349746,0.071439047349746,0.071439047349746,0.00351888584401734,0.966075156654252,0,0.178663836231,150.19521141907,12.9018843173981,"posterior","spectral",NA,NA,NA,"baseline",40,879289958
NA,0.115168753146103,0.115168753146103,0.115168753146103,0.00500911335467086,1.37338398316995,0,0.158943111080269,153.223393759821,40.0269002914429,"posterior","random",NA,NA,NA,"baseline",40,879289958
"gscamm",0.139173935916591,0.209785105002058,0.102214271587031,0.00389149699299987,0.797559758968817,0.75,1.72700128458632,195.374318925883,9.81429862976074,"structural","kmeans",41,TRUE,262,"baseline",41,530838425
"gscamm_boot",0.139173935916591,0.209785105002058,0.102214271587031,0.00389149699299987,0.824069371741839,1,21.843468279762,195.374318925883,991.472451686859,"structural","kmeans",41,TRUE,262,"baseline",41,530838425
